customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
30154.68108,73359,4.553876891600541,17,24,0,2,4.683869770536995
8099.838433,25949,4.653960350157523,0,28,0,3,6.215008018443519
2921.490461,62018,4.30406509320417,2,59,0,1,4.511901106720108
14510.44376,41433,5.214935757608986,24,40,0,9,7.184325846679199
16793.9728,0,5.476463551931511,29,90,1,4,7.041761558829871
5332.462694,68931,4.204692619390966,32,30,0,7,5.738434903686242
10025.91827,0,4.955827057601261,25,27,0,3,6.923825459159632
6875.606133,0,4.653960350157523,24,49,0,6,6.6198065043018115
2272.30731,0,4.174387269895637,35,59,0,1,5.659916448992855
8923.154803,98044,4.30406509320417,5,53,0,2,5.853170011564601
16484.01644,91354,4.23410650459726,30,26,0,2,5.893429873488681
6860.592636,0,4.700480365792417,5,20,4,7,6.407106831625044
12947.68269,15083,4.7535901911063645,25,14,0,2,6.315358001522335
13786.70272,0,4.127134385045092,21,24,0,2,5.91823510239753
7706.032636,0,4.68213122712422,15,63,0,8,7.145755647998934
8520.145801,0,4.394449154672439,30,96,0,2,4.25053581580473
2242.226055,0,4.219507705176107,15,75,3,1,6.428680039623055
27069.49674,22955,4.532599493153256,6,23,3,2,6.092666427616949
20579.69157,0,4.248495242049359,5,26,0,2,6.341546461211235
2465.616631,51641,4.1588830833596715,8,80,1,1,4.927916465469801
9052.951051,10211,4.787491742782046,7,16,0,7,6.34948858061601
2546.364668,0,4.23410650459726,13,11,0,1,5.696059650267414
3007.386248,0,4.394449154672439,31,67,0,1,2.863621870844915
27789.69235,33806,4.499809670330265,32,59,0,2,5.983255232705746
6289.014959,50269,4.394449154672439,15,88,0,3,3.503416307690925
3954.344534,18375,4.6443908991413725,8,50,0,1,6.284283918513313
7583.189638,24133,4.23410650459726,20,42,0,2,4.344143624397016
6186.497831,88375,4.356708826689592,23,11,0,3,0.35298514499542666
5757.442258,88997,4.290459441148391,9,71,0,3,5.165023465720105
4473.883999,0,4.836281906951478,2,84,0,1,6.398594934535208
4786.009693,23402,4.127134385045092,29,38,0,7,5.682899263739777
12244.9049,46396,4.6443908991413725,11,79,1,2,5.953279775182248
7121.080412,0,4.574710978503383,28,62,0,4,6.135131896920395
7547.762822,0,4.634728988229636,34,37,0,3,6.195629131824389
20380.06652,33175,4.204692619390966,31,76,0,2,4.448759340576464
9011.764865,63885,4.74493212836325,0,17,0,8,4.471380291383382
20096.89337,92766,4.276666119016055,17,15,0,2,5.940247833998537
4786.889347,45515,4.127134385045092,14,33,0,9,5.4718798704270775
11578.12643,0,4.7535901911063645,21,46,0,2,7.060150446799487
2719.431536,37703,4.2626798770413155,11,51,0,1,4.432267686273114
4760.941906,0,4.23410650459726,9,1,0,6,6.195629131824389
8701.363763,0,4.812184355372417,8,32,0,6,6.530661565027421
2659.495086,64987,4.204692619390966,17,90,0,1,5.214543490464897
5139.561422,73180,4.174387269895637,27,43,0,3,4.8944254478282705
20096.89337,92766,4.276666119016055,17,15,0,2,5.940247833998537
4025.095533,0,4.787491742782046,29,54,2,1,6.34948858061601
2771.045031,50071,4.276666119016055,3,32,0,1,2.991670786871788
6745.886896,53058,4.5217885770490405,16,44,4,3,5.349320770171319
9259.715798,0,4.852030263919617,11,86,0,3,3.156287784306062
8467.267232,16370,4.31748811353631,4,54,0,2,5.69389844147196
22762.21479,70521,4.1588830833596715,13,26,0,2,5.715052066914432
9332.494982,58007,4.406719247264253,23,71,0,2,6.252572083762238
7100.3251,31670,5.19295685089021,33,3,0,1,7.162242446576277
8007.399376,0,4.727387818712341,12,93,0,3,6.288973180377498
19511.99782,0,4.2626798770413155,28,26,0,2,6.198706690504258
8145.985919,62534,4.23410650459726,10,1,0,2,5.791182664937034
2810.464447,26790,4.276666119016055,4,41,0,1,5.83422577068149
6846.150323,0,4.564348191467836,13,20,0,5,6.124683390894205
3755.806897,56178,4.553876891600541,1,39,0,1,6.114124559843869
2393.036297,28646,4.127134385045092,11,50,0,1,5.875011154584247
40636.66734,31267,4.867534450455582,4,45,0,2,6.430042006666349
9067.658438,78250,4.74493212836325,7,66,0,6,6.306640183868685
5619.689084,0,5.0369526024136295,25,5,0,1,6.935370474225227
8013.895125,65636,4.219507705176107,15,72,0,2,5.776413165691109
4089.036013,43177,4.6443908991413725,34,74,0,1,6.044926649804622
5065.486772,26733,4.204692619390966,7,55,0,5,5.392340868937887
8372.851175,12590,4.30406509320417,22,1,0,2,4.894127402597888
66025.75407,33481,5.241747015059643,28,46,0,2,7.0866476311022435
8175.315246,0,4.394449154672439,25,80,0,2,5.953243334287785
8720.458745,25752,4.30406509320417,28,85,0,2,5.938229537231501
3237.500928,27982,4.477336814478207,15,74,0,1,2.756402110521898
5354.612433,29445,4.23410650459726,0,31,0,9,5.814175811396946
2375.001798,47455,4.127134385045092,1,61,0,1,5.634092899813534
8646.504109,64125,4.6913478822291435,3,44,0,3,5.91571328549342
6672.127831,56830,4.430816798843313,6,27,0,9,5.770816978236345
12919.41828,58236,4.6913478822291435,22,92,0,2,4.223228026191859
7385.359236,54289,4.143134726391533,32,13,0,2,6.066325344924484
7200.664877,0,4.204692619390966,16,77,0,2,5.761422254102616
7281.715134,47482,4.543294782270004,19,45,0,3,6.388859955933011
3237.996209,60244,4.430816798843313,3,72,3,1,5.790821680425274
2722.986709,20867,4.276666119016055,0,79,0,1,5.83422577068149
11277.72488,98138,4.543294782270004,30,10,1,2,6.060354469962571
8555.887254,0,4.406719247264253,6,49,0,2,6.37024338995364
2911.923334,20327,4.31748811353631,26,44,0,1,6.715692267110951
10083.48688,11828,4.51085950651685,18,84,0,2,6.349977105099319
5704.977144,50695,4.276666119016055,31,30,0,5,4.714625925757189
7664.80924,0,4.68213122712422,14,90,0,3,6.648207045774128
4909.027487,98693,4.127134385045092,7,57,0,3,5.682899263739777
5470.060561,54507,4.9344739331306915,20,11,0,1,6.556764196966893
5067.002561,89703,4.844187086458591,6,54,0,1,6.401889191359914
4896.271406,0,4.276666119016055,9,6,0,3,6.045354854835243
4572.041785,0,4.219507705176107,19,82,1,3,5.880951781375406
8237.376444,70882,4.248495242049359,20,50,0,2,4.8313509044373175
3964.730745,60817,4.6443908991413725,3,79,1,1,6.2053655170552595
10901.22525,72257,4.51085950651685,28,61,0,2,6.014730486386225
16304.29777,90008,4.927253685157205,13,3,0,2,6.011232943426132
2619.478929,93987,4.189654742026425,9,1,0,1,5.530703861942714
14024.35839,81872,4.7535901911063645,10,55,0,2,5.5507790309463045
24320.64401,60221,4.219507705176107,3,17,0,2,5.478810949448608
24249.33685,33651,4.248495242049359,21,37,1,2,5.798044013920082
20864.30762,0,4.127134385045092,22,94,0,2,5.380296858980989
8823.852473,75741,4.700480365792417,31,59,0,7,5.385361036349582
7610.203455,38086,4.574710978503383,17,10,0,7,5.498142099284602
7486.171898,38725,4.174387269895637,12,58,0,2,5.730748922886015
8763.449964,20132,4.465908118654584,5,61,3,2,6.025382765311443
27386.15024,0,4.663439094112067,0,47,0,2,6.113991556749018
11121.62179,44299,4.672828834461906,25,76,5,2,6.627062876440751
5657.685223,98917,4.941642422609304,18,21,0,1,5.8218980002168745
18938.53677,91535,4.219507705176107,35,13,1,2,4.849171760413515
13865.83107,53484,4.2626798770413155,12,12,0,2,5.8112952595201195
8188.91743,45318,4.6443908991413725,17,27,0,8,6.2053655170552595
5626.530435,46897,4.2626798770413155,16,47,0,3,5.844637205228027
3208.919835,40135,4.394449154672439,29,70,0,1,4.369550290258067
5282.543094,38606,4.23410650459726,16,99,0,3,6.0265634382699
8696.7107,56550,4.30406509320417,22,41,3,2,5.098498962782111
5259.444853,61146,4.189654742026425,7,68,0,6,5.6131971879434905
7854.771821,36409,4.204692619390966,26,33,0,2,5.761422254102616
6438.97103,90035,4.394449154672439,28,38,0,3,4.9602436772857965
11633.57855,39669,4.59511985013459,13,63,0,2,6.2024048993460426
2442.422113,57963,4.127134385045092,11,63,0,1,3.7649333478050995
14024.35839,81872,4.7535901911063645,10,55,0,2,5.5507790309463045
2491.257604,25965,4.189654742026425,23,27,0,1,5.7997184192349645
3410.199334,59662,4.454347296253507,6,76,0,1,2.4131263255331987
3842.028065,27906,4.634728988229636,5,57,0,1,6.195629131824389
3339.853704,51032,4.430816798843313,5,56,0,1,5.860657685290659
5358.269985,83771,4.897839799950911,26,18,0,1,6.18069584530994
9268.672154,57052,4.7535901911063645,7,56,1,4,6.183380018110924
4200.373728,51510,4.672828834461906,11,17,0,1,6.5360354040825595
4829.571981,34819,4.127134385045092,0,31,0,6,5.230564763110593
14244.73069,31189,4.812184355372417,18,10,0,2,6.37434315654335
4095.201692,32180,4.6443908991413725,3,28,0,1,6.327642552947563
33718.8424,27500,4.74493212836325,25,47,0,2,6.159688153575375
7540.054749,67018,4.553876891600541,11,17,0,4,4.658024205310615
2821.002026,0,4.356708826689592,32,0,0,1,6.0807790546468174
36695.90627,0,5.298317366548036,7,93,0,2,6.968935474438952
19731.34147,33588,4.143134726391533,2,64,0,2,6.0424472986570965
6685.069081,56270,4.430816798843313,23,2,0,4,5.989963420981715
8408.317401,82800,4.2626798770413155,12,94,0,2,6.094009393486881
7371.58568,0,4.23410650459726,2,70,0,2,6.054761691024332
4742.106389,63891,4.787491742782046,13,13,0,1,2.157688907922755
15865.166,43946,4.897839799950911,13,83,0,2,6.0330530078179665
5396.311664,62039,4.23410650459726,8,30,1,8,5.5867900626245754
4330.38602,60475,4.68213122712422,9,18,0,1,6.243389899847644
5708.024308,70279,4.276666119016055,17,25,0,7,5.805831966920791
3500.855508,0,4.543294782270004,4,63,0,1,6.1034530490560295
3919.366722,66676,4.584967478670572,0,40,0,1,6.326327197969338
2910.317298,12048,4.356708826689592,6,46,0,1,5.915123313851259
4827.77681,0,4.23410650459726,29,91,0,6,5.791182664937034
4811.740943,0,4.23410650459726,34,37,0,6,6.429835584201782
7834.151482,36094,4.605170185988092,28,50,1,5,6.12578468796382
14666.23121,0,4.127134385045092,0,31,0,2,6.087229169092361
7199.645715,63328,4.499809670330265,19,19,0,9,6.059590376155582
3914.719645,0,4.727387818712341,6,0,0,1,6.378191752099955
9470.273932,36121,4.77912349311153,7,91,0,4,7.010442742316728
5479.555081,56005,4.23410650459726,31,30,1,3,5.791182664937034
2488.241391,48597,4.276666119016055,12,63,5,1,5.7258620013126205
5886.615741,0,4.406719247264253,21,37,0,4,6.37024338995364
8406.385414,42540,4.2626798770413155,15,52,0,2,3.79658910090138
8685.91529,87544,4.700480365792417,28,92,1,3,6.261873290889306
25030.37545,26292,4.394449154672439,1,81,2,2,5.953243334287785
17822.56375,42696,5.43372200355424,17,50,0,9,7.150498366382668
2798.679988,88009,4.276666119016055,29,21,0,1,5.589212347078524
3288.6575,0,4.584967478670572,27,17,0,1,6.934704843227757
2004.350666,0,4.204692619390966,16,35,4,1,5.761422254102616
13736.1325,16181,5.204006687076795,22,79,0,8,7.140706472950236
4411.65582,0,4.143134726391533,20,88,0,6,6.1034530490560295
5392.440611,75438,4.919980925828125,11,97,0,1,6.085593738911333
2561.576924,0,4.30406509320417,25,5,0,1,6.738005659171614
6057.07208,27681,4.430816798843313,13,62,0,9,5.989963420981715
22256.69368,23444,5.2832037287379885,7,62,0,2,6.847792937809454
2693.530229,63684,4.23410650459726,6,87,0,1,5.843224322328255
4296.604128,61737,4.68213122712422,21,65,0,1,6.20792743641123
11624.82149,0,4.736198448394496,32,66,0,2,6.702697195214312
8749.496793,52373,4.718498871295094,2,37,0,9,5.231966681766652
3155.911309,58213,4.382026634673881,22,50,0,1,3.7065908521961006
3317.904817,74142,4.430816798843313,24,60,0,1,5.989963420981715
7821.188278,0,4.700480365792417,31,74,0,3,6.66670230712436
4240.925575,49746,4.718498871295094,4,85,3,1,6.38062837673783
8992.779137,0,4.867534450455582,13,4,0,7,6.96656410170335
7304.15545,0,4.653960350157523,35,79,0,3,6.215008018443519
5217.513287,39854,4.204692619390966,6,4,0,7,5.571889909848061
2725.356404,36650,4.248495242049359,2,70,1,1,4.053580378530768
18569.50063,32756,4.543294782270004,18,67,0,2,5.945731374449994
9985.366015,36268,4.465908118654584,2,22,1,2,6.276952890720222
8257.666512,23815,4.30406509320417,4,47,0,2,6.052865728500435
8002.308333,0,4.68213122712422,3,65,0,3,6.243389899847644
5897.745369,39188,4.31748811353631,9,2,0,3,5.875492370855561
4686.469674,58089,4.77912349311153,31,83,0,1,6.341064522374751
5943.07303,62120,4.31748811353631,5,39,0,8,3.378178467656568
2648.471057,26540,4.248495242049359,15,4,0,1,5.938675489887902
4650.063763,28215,4.189654742026425,15,26,0,3,6.150602768446279
44856.11397,61675,4.820281565605037,35,54,0,2,6.1811548131566605
26570.34335,0,4.61512051684126,16,36,0,2,6.175867270105761
2951.294057,69600,4.31748811353631,35,28,0,1,5.835968432172021
2464.510412,40982,4.143134726391533,6,88,0,1,4.679033229577833
5555.830205,74015,4.290459441148391,12,61,0,6,6.157917267718797
3199.703983,0,4.553876891600541,6,61,0,1,7.023648611161946
2776.317884,0,4.382026634673881,28,94,0,1,6.234465826161099
16355.31386,29439,4.990432586778736,4,10,0,2,6.5536484631491145
7329.889139,0,4.6913478822291435,26,94,0,4,6.252674299228648
5555.830205,74015,4.290459441148391,12,61,0,6,6.157917267718797
6383.482152,67881,4.382026634673881,6,70,0,4,5.971361748064771
7758.588506,96162,4.584967478670572,9,91,0,4,5.93375335728024
14932.09982,39049,4.1588830833596715,30,34,0,2,5.6895356691602705
8047.410936,29808,4.663439094112067,18,38,1,3,3.9788698665478246
10861.515,65727,4.90527477843843,14,15,0,6,5.899883690475453
2195.295372,0,4.143134726391533,30,29,1,1,6.1034530490560295
2397.036098,22283,4.189654742026425,16,93,0,1,6.351011548239157
4070.045873,37435,4.663439094112067,3,22,0,1,5.753973514284112
5578.522348,27756,4.276666119016055,6,52,0,8,6.6022258266515195
8139.525579,86876,4.23410650459726,9,3,0,2,4.78591016775135
7444.939419,0,4.74493212836325,21,41,0,4,6.762569651381095
7295.332712,34062,4.5217885770490405,23,51,0,3,6.4041544451217645
5325.724541,0,4.30406509320417,17,44,0,7,6.209544835714375
2442.212317,0,4.248495242049359,7,10,0,1,5.8057371971791945
10307.65258,78358,4.859812404361672,6,75,0,3,6.422272462887942
2461.797738,12222,4.219507705176107,8,70,1,1,5.776413165691109
2521.684392,41247,4.174387269895637,17,6,0,1,5.730748922886015
25464.82059,13663,4.584967478670572,1,66,0,2,6.1454723595873295
2822.591481,25531,4.31748811353631,27,52,0,1,5.875492370855561
5811.996703,58643,4.31748811353631,33,58,0,3,5.800505232060427
21850.34627,48107,5.25227342804663,6,34,2,2,6.816735880594968
9320.240511,18643,4.787491742782046,34,41,0,5,6.34948858061601
22305.32351,0,4.634728988229636,13,89,0,2,5.997767037127998
22118.81261,58645,4.709530201312334,15,44,0,2,6.060812529535579
7218.16275,95058,5.181783550292085,11,90,0,1,4.5076932244067
6117.034997,0,4.477336814478207,16,83,0,8,6.940812123893492
4882.289803,19715,4.204692619390966,25,11,4,5,6.165837934052762
2674.07551,68787,4.204692619390966,7,64,0,1,4.667011967940974
7724.678387,29056,4.204692619390966,19,2,0,2,5.876421941478297
4708.203284,47829,4.770684624465665,23,37,1,1,6.332568896055757
4447.423455,13128,4.77912349311153,11,21,0,1,6.650121874528594
4823.558028,58946,4.804021044733257,5,87,0,1,6.189743061767645
5420.361822,31614,4.276666119016055,26,69,0,4,5.462490346350081
7583.141211,44667,4.189654742026425,25,53,0,2,5.508016448651431
3852.425156,0,4.718498871295094,33,76,0,1,6.844628930392714
7647.451823,91512,5.247024072160486,6,86,0,1,6.811464618663851
5229.68034,26540,4.248495242049359,13,65,1,5,5.8057371971791945
3614.078436,0,4.6443908991413725,35,76,0,1,6.610157541742979
2853.512645,38798,4.290459441148391,24,48,0,1,5.810977671257201
8543.325539,0,4.770684624465665,0,6,0,4,6.332568896055757
5150.416511,65629,4.174387269895637,21,28,0,3,4.504369978522705
8723.667123,33291,4.30406509320417,30,2,1,2,5.154598052848025
16477.47799,57264,4.442651256490317,0,30,1,2,4.869454467580917
26338.58626,60970,4.709530201312334,20,10,0,2,4.559090089764939
4244.470352,34220,4.700480365792417,23,71,1,1,6.261873290889306
5757.442258,88997,4.290459441148391,9,71,0,3,5.165023465720105
4826.831451,18779,4.1588830833596715,10,65,0,4,5.376461600953378
8092.87696,50825,4.634728988229636,3,46,0,3,5.9151630567204325
3011.270628,0,4.465908118654584,18,41,0,1,6.34586514693576
8663.919296,29218,4.290459441148391,33,40,0,2,6.221324377640584
2471.528431,95697,4.127134385045092,16,55,0,1,4.747303445003037
5627.297887,61486,4.2626798770413155,2,65,0,3,5.814528989743598
7494.087341,0,4.23410650459726,6,25,0,2,5.791182664937034
5452.625449,17723,4.290459441148391,3,40,0,3,5.848171377281505
2592.437797,72421,4.189654742026425,8,23,0,1,5.746203190540153
6721.893743,36510,4.442651256490317,10,36,0,6,5.6622018625973
5500.576161,35396,4.2626798770413155,32,12,0,3,5.820082930352362
2550.659053,69230,4.1588830833596715,31,13,0,1,5.649825523602238
7771.582097,28054,5.278114659230517,1,63,1,1,6.350297858095841
4236.301454,25866,4.700480365792417,20,56,0,1,6.261873290889306
9025.067525,23675,4.770684624465665,4,31,0,7,6.563750647971915
2615.911934,0,4.276666119016055,22,45,0,1,5.83422577068149
2396.219292,0,4.204692619390966,6,71,2,1,6.0734137838916595
4784.416267,0,4.23410650459726,16,81,0,6,5.791182664937034
3873.647046,28142,4.663439094112067,18,50,0,1,6.554941782905282
7806.137458,23706,4.23410650459726,1,56,1,2,5.791182664937034
4717.625727,0,4.882801922586371,0,80,0,1,6.4454023086669245
5625.908671,0,4.454347296253507,34,31,0,3,6.772169121917165
5182.941518,83527,4.174387269895637,19,27,1,3,3.6920568508382945
6005.214792,26876,4.343805421853684,17,72,0,8,5.9020867359567655
9837.507586,55099,4.812184355372417,33,86,0,3,5.565536813978047
5206.028448,71661,4.189654742026425,7,92,0,4,5.746203190540153
36293.14678,18047,5.493061443340548,5,50,0,2,7.208880965494006
2837.109178,90893,4.2626798770413155,8,82,0,1,4.272665167539977
11785.04181,90016,4.634728988229636,28,34,4,2,3.06366822002576
3124.933827,81285,4.406719247264253,18,2,2,1,6.093039986393698
13862.10016,96950,4.7535901911063645,20,74,0,2,6.452257161467262
8200.269735,24814,4.248495242049359,31,48,0,2,5.8057371971791945
8456.268179,0,4.51085950651685,14,16,3,2,6.47543271670409
2124.173841,0,4.127134385045092,17,14,1,1,4.12062128530032
9045.111945,52572,4.736198448394496,30,22,0,3,6.092718461961287
3187.351993,0,4.454347296253507,27,29,0,1,6.390509902630282
8113.962284,41701,4.23410650459726,16,74,0,2,4.184283646513408
34039.05613,0,4.653960350157523,26,66,0,2,6.215008018443519
9087.586819,0,4.394449154672439,7,77,0,2,5.953243334287785
12519.79639,34179,4.68213122712422,15,26,0,2,6.648207045774128
6057.07208,27681,4.430816798843313,13,62,0,9,5.989963420981715
4967.044248,0,4.30406509320417,34,2,0,4,5.887084883590715
6933.335325,0,4.2626798770413155,19,66,1,2,6.22455842927536
22399.12944,78494,4.248495242049359,21,53,0,2,4.371842464107338
2162.417356,0,4.204692619390966,18,95,2,1,5.761422254102616
21776.5819,56044,5.209486152841421,27,32,0,2,6.860506112914999
9095.049868,37937,4.762173934797756,11,42,0,5,6.3240004751933885
4228.248035,77853,4.672828834461906,12,76,0,1,5.113417151871792
6521.368813,72608,4.418840607796598,26,19,3,8,5.977872593588515
10209.02324,36568,4.859812404361672,28,34,0,6,6.887166070452033
7600.443798,0,4.709530201312334,17,58,2,3,6.682092819129843
3894.623983,59578,4.59511985013459,1,50,1,1,6.003086771646896
8510.758196,26032,4.700480365792417,18,25,0,3,6.46005882900263
2712.832687,39618,4.23410650459726,0,55,0,1,5.791182664937034
2258.793954,0,4.189654742026425,8,47,0,1,6.440122434005182
4815.851943,59438,4.8283137373023015,33,55,0,1,6.334465051357998
8007.399376,0,4.727387818712341,12,93,0,3,6.288973180377498
3008.969524,0,4.477336814478207,2,55,0,1,5.99765717812729
2530.705137,89451,4.1588830833596715,11,2,0,1,4.139470306312008
10787.11572,44695,4.5217885770490405,26,88,0,2,5.003639446788466
11923.75365,24581,4.624972813284271,2,86,0,2,6.185797016568072
5186.359717,0,4.30406509320417,27,95,1,6,5.2778305321355425
10103.64886,72334,4.867534450455582,26,66,3,6,6.025454352889155
6438.995346,19831,4.430816798843313,8,88,0,7,5.989963420981715
3909.636524,40361,4.59511985013459,3,98,0,1,4.279014124182072
13211.01092,74656,4.718498871295094,0,6,0,2,6.225282774794584
14616.36817,25358,4.844187086458591,1,13,0,2,6.62218512153378
3732.345012,35461,4.564348191467836,26,57,1,1,2.32379290902053
8750.643581,59047,4.343805421853684,2,73,3,2,5.9020867359567655
10662.63422,62409,4.499809670330265,16,50,0,2,5.975554734566911
3861.486269,93272,4.564348191467836,3,54,0,1,5.642299859034995
9807.829589,0,4.912654885736052,18,48,0,4,6.878796650220453
3252.828464,20166,4.430816798843313,19,28,0,1,5.989963420981715
2711.899826,0,4.31748811353631,13,68,0,1,5.875492370855561
2453.570794,29735,4.248495242049359,3,92,0,1,5.8057371971791945
11228.28966,0,4.174387269895637,1,63,0,2,6.65136320840981
23020.89147,97460,4.74493212836325,20,62,0,2,6.493959547890522
2458.447909,57564,4.1588830833596715,5,48,1,1,5.715052066914432
11160.07706,33232,4.553876891600541,21,81,0,2,6.078852164768547
13118.74322,11854,4.736198448394496,19,64,0,2,6.6954542507457555
6120.185345,23843,4.382026634673881,1,42,0,5,5.845552576141053
13881.03947,17961,5.204006687076795,28,51,0,3,6.1689991417422645
4787.472973,0,4.174387269895637,17,84,0,3,5.889185265679778
8177.048957,54695,4.6443908991413725,6,94,0,5,6.2053655170552595
3309.248219,85632,4.418840607796598,23,4,0,1,2.111109768006633
14635.45158,0,4.941642422609304,5,56,0,2,6.504587529922656
5120.615661,0,4.343805421853684,11,14,4,3,5.62841354783319
19253.03441,39895,5.081404364984463,32,45,0,2,6.641953630573785
6646.749298,95815,4.418840607796598,6,95,0,3,5.977872593588515
8742.472473,37224,4.31748811353631,8,23,0,2,5.875492370855561
8467.369513,0,4.812184355372417,2,73,0,5,7.004054682979198
6992.531494,94652,4.465908118654584,18,88,0,3,6.025382765311443
13037.03339,28582,4.727387818712341,27,24,0,2,6.288973180377498
10883.78785,91123,4.9344739331306915,32,70,3,8,4.648827016162134
9114.276632,85942,4.762173934797756,16,36,2,5,4.386269097687837
30442.53824,64321,5.537334267018537,4,75,0,2,6.048407805720371
5104.354719,77025,4.174387269895637,18,44,2,3,5.945203587677038
2174.111987,16997,4.189654742026425,35,62,3,1,6.150602768446279
9890.210998,52408,4.836281906951478,13,12,0,9,5.193655367981444
8719.125849,0,4.762173934797756,7,73,1,7,6.3240004751933885
8516.751366,37573,4.727387818712341,3,21,3,3,6.288973180377498
11606.84868,45893,4.584967478670572,3,75,0,2,6.1454723595873295
3731.504584,0,4.574710978503383,31,34,0,1,6.135131896920395
3303.090814,29385,4.48863636973214,18,8,2,1,6.048317358700765
8888.875454,21509,4.406719247264253,24,24,1,2,6.027055898434378
8173.50314,68144,4.2626798770413155,29,98,4,2,5.820082930352362
4923.950434,31093,4.1588830833596715,3,78,0,3,5.715052066914432
2823.501795,24350,4.30406509320417,6,89,3,1,5.861925175752996
7824.372789,32823,4.61512051684126,1,36,0,8,6.175867270105761
8311.854644,44843,4.663439094112067,14,34,0,3,5.97233081670039
5384.532684,59364,4.219507705176107,25,56,0,5,5.776413165691109
3978.665051,39101,4.605170185988092,34,24,0,1,5.12500318923762
6237.507291,0,4.51085950651685,2,46,1,3,6.07073772800249
6969.880958,27604,4.532599493153256,20,45,1,9,6.092666427616949
5024.029643,91603,4.174387269895637,18,37,5,8,5.730748922886015
8414.080425,59828,4.653960350157523,25,49,0,8,6.215008018443519
2801.562831,33247,4.290459441148391,26,47,0,1,5.655838994948298
5010.917847,45867,4.844187086458591,31,12,0,1,6.406549898593137
4997.780688,54827,4.174387269895637,17,88,0,3,4.8974458044344225
2236.085718,0,4.174387269895637,12,56,3,1,5.730748922886015
10934.73726,47170,4.941642422609304,4,57,0,3,6.504587529922656
3289.132998,21947,4.430816798843313,17,66,0,1,5.907836603483207
14014.10119,39018,4.770684624465665,11,94,0,2,6.332568896055757
5604.330774,20252,4.276666119016055,0,64,0,3,5.294445184317515
2912.235077,0,4.48863636973214,29,81,0,1,6.452994879149095
5616.845326,48602,4.2626798770413155,30,46,0,5,6.192126925944641
7504.685954,97849,4.143134726391533,32,45,0,2,5.215572218068529
3746.751625,41479,4.553876891600541,14,38,1,1,3.0241099416379305
2959.819985,69746,4.31748811353631,17,91,0,1,5.420680037426311
7725.535708,96748,4.574710978503383,13,68,0,9,6.135131896920395
13248.63735,25074,4.727387818712341,17,8,0,2,6.288973180377498
2717.781848,66463,4.23410650459726,28,80,0,1,5.791182664937034
2734.149158,34865,4.248495242049359,15,16,0,1,5.548869063467762
9199.388961,37399,4.762173934797756,30,22,0,3,5.97590939560145
29049.71315,21070,5.278114659230517,6,47,0,2,7.247792581767846
4956.620638,31562,4.204692619390966,9,5,4,7,5.761422254102616
5574.959174,54684,4.276666119016055,28,49,2,3,6.1904608153626395
9192.592887,37388,4.770684624465665,30,21,0,5,6.332568896055757
3878.770231,84981,4.574710978503383,6,96,0,1,1.7438014837019056
4419.116971,24046,4.762173934797756,27,47,0,1,6.3240004751933885
4772.943848,20993,4.897839799950911,35,90,0,1,6.460530236625741
9101.523916,48029,4.762173934797756,9,79,0,7,6.3240004751933885
7609.089616,16233,5.288267030694535,17,68,0,1,7.257989526090882
2668.662697,30718,4.219507705176107,26,49,1,1,5.776413165691109
5141.976413,60277,4.189654742026425,32,19,0,7,4.9930856493278695
7451.49202,0,4.68213122712422,6,63,0,8,6.648207045774128
2620.167098,31911,4.23410650459726,13,65,0,1,5.508957729760105
4909.844198,61402,4.143134726391533,1,69,0,3,5.534013124265973
8023.075248,34335,4.624972813284271,18,55,0,3,6.185797016568072
20446.6023,71467,4.465908118654584,5,34,0,2,5.786527892868841
4966.848441,0,4.31748811353631,25,60,0,9,6.280021236970423
3549.016697,36168,4.51085950651685,16,14,0,1,6.07073772800249
5350.367001,58357,4.927253685157205,27,76,2,1,6.564166779921334
8065.234637,29692,4.356708826689592,3,53,0,2,6.110029807857642
7892.824093,29215,4.219507705176107,7,15,0,2,5.795012192201411
4540.9925,0,4.127134385045092,14,4,0,3,6.188513504715411
2852.527169,26841,4.31748811353631,33,17,1,1,6.039145479640738
10720.41744,34837,4.941642422609304,4,2,1,4,6.504587529922656
4795.387295,33068,4.127134385045092,6,77,1,6,5.366153630088483
5182.393447,44820,4.897839799950911,12,62,3,1,5.820475049309371
22620.74841,49564,5.267858159063328,22,82,0,2,5.660774022133348
2320.750557,19581,4.127134385045092,32,27,0,1,5.935537956614974
7714.650119,0,4.31748811353631,33,24,0,2,6.280021236970423
7880.337212,23129,4.2626798770413155,10,74,0,2,6.199805823301263
9029.940704,0,4.9344739331306915,23,93,0,3,7.228358401775234
6965.423975,25411,4.465908118654584,8,73,0,8,5.496379902353226
15114.40241,28513,4.61512051684126,4,22,1,2,6.175867270105761
22523.7063,69346,4.1588830833596715,27,42,1,2,5.510539936440196
10760.17612,74835,4.897839799950911,14,89,0,7,4.688094724886544
5808.932598,43282,4.290459441148391,3,3,0,3,5.1227716855700365
30591.61257,11276,4.5217885770490405,22,10,1,2,6.081762185088762
2220.187426,0,4.143134726391533,11,52,2,1,5.744623931387066
4914.035833,10037,4.276666119016055,14,29,0,3,5.680791850694457
2395.57,21986,4.1588830833596715,1,9,0,1,5.813223338359931
5522.524223,85609,4.919980925828125,22,17,0,1,6.48280149429011
